concept_id,concept_name,domain_id,concept_class_id,vocabulary_id,concept_code,source_vocabulary_id,source_code,source_code_description,source_frequency,source_frequency_validated,mapping_status,equivalence
3040827,Bacteria identified in Anal by Culture,Measurement,Lab Test,LOINC,52966-9,AUMC Procedure Order,9204,SDD-kweken afnemen,10483,10483,APPROVED,EQUAL
4128881,Selective decontamination of the digestive tract,Procedure,Procedure,SNOMED,235453002,AUMC Procedure Order,9204,SDD-kweken afnemen,10483,10483,APPROVED,EQUAL
40492247,Assessment using visual analog pain scale,Measurement,Procedure,SNOMED,445719003,AUMC Procedure Order,15140,VAS score bepalen,17667,17667,APPROVED,EQUAL
3044649,Blood type and Indirect antibody screen panel - Blood,Measurement,Lab Test,LOINC,34532-2,AUMC Procedure Order,20288,Preoperatief kruisbloed afnemen,92,92,APPROVED,EQUAL
4256354,Nursing care/supplementary case management,Procedure,Procedure,SNOMED,410349005,AUMC Procedure Order,15141,VVA toewijzen,108,108,APPROVED,EQUAL
4061009,CT of abdomen,Procedure,Procedure,SNOMED,169070004,AUMC Procedure Order,8540,CT scan abdomen,73,73,APPROVED,EQUAL
4196406,Legionella rapid microagglutination test,Measurement,Procedure,SNOMED,315145006,AUMC Procedure Order,9205,Legionella sneltest (urine),195,195,APPROVED,EQUAL
4189544,Microbial culture,Measurement,Procedure,SNOMED,61594008,AUMC Procedure Order,9193,X-Kweek nader te bepalen,706,706,APPROVED,EQUAL
4145739,CT of brain,Procedure,Procedure,SNOMED,34227000,AUMC Procedure Order,8542,CT scan brein,110,110,APPROVED,EQUAL
36676218,Assessment for risk of delirium,Procedure,Procedure,SNOMED,772787001,AUMC Procedure Order,15166,DOS-score invullen,12497,12497,APPROVED,EQUIVALENT
40295754,Preoperative procedure,Procedure,Procedure,SNOMED,133858001,AUMC Procedure Order,20289,Preoperatief nuchterbeleid,112,112,APPROVED,EQUAL
37312086,Fasting,Procedure,Procedure,SNOMED,792805006,AUMC Procedure Order,20289,Preoperatief nuchterbeleid,112,112,APPROVED,EQUAL
4218408,Collection of blood specimen for laboratory,Procedure,Procedure,SNOMED,82078001,AUMC Procedure Order,9206,Amikacinespiegel afnemen,25,25,APPROVED,EQUAL
4098503,Cerebrospinal fluid culture,Measurement,Procedure,SNOMED,252399001,AUMC Procedure Order,9194,Liquorkweek afnemen,1084,1084,APPROVED,EQUAL
4333821,Cerebrospinal fluid collection,Procedure,Procedure,SNOMED,231061006,AUMC Procedure Order,9194,Liquorkweek afnemen,1084,1084,APPROVED,EQUAL
4076759,Replacing strapping on nasogastric tube,Procedure,Procedure,SNOMED,225076000,AUMC Procedure Order,15173,Sondepleister verschonen,3242,3242,APPROVED,EQUAL
4218408,Collection of blood specimen for laboratory,Procedure,Procedure,SNOMED,82078001,AUMC Procedure Order,9207,X-Lab nader te bepalen,20860,20860,APPROVED,EQUAL
36676218,Assessment for risk of delirium,Procedure,Procedure,SNOMED,772787001,AUMC Procedure Order,20359,CAM-ICU score bepalen,18391,18391,APPROVED,EQUAL
4058335,CT of chest,Procedure,Procedure,SNOMED,169069000,AUMC Procedure Order,8543,CT scan thorax,72,72,APPROVED,EQUAL
37117051,Nasal culture for bacteria,Measurement,Procedure,SNOMED,843491000168106,AUMC Procedure Order,9195,Neuskweek afnemen,56,56,APPROVED,EQUAL
4218408,Collection of blood specimen for laboratory,Procedure,Procedure,SNOMED,82078001,AUMC Procedure Order,15274,2D Lab. NCH Dagelijks 6.00u,1680,1680,APPROVED,EQUAL
4218408,Collection of blood specimen for laboratory,Procedure,Procedure,SNOMED,82078001,AUMC Procedure Order,8544,Cortisol afnemen,1397,1397,APPROVED,EQUAL
4218408,Collection of blood specimen for laboratory,Procedure,Procedure,SNOMED,82078001,AUMC Procedure Order,9208,Depakinespiegel afnemen,133,133,APPROVED,EQUAL
4218408,Collection of blood specimen for laboratory,Procedure,Procedure,SNOMED,82078001,AUMC Procedure Order,15275,2D Lab. HLK Dagelijks 6.00u,4965,4965,APPROVED,EQUAL
4145308,12 lead ECG,Procedure,Procedure,SNOMED,268400002,AUMC Procedure Order,7921,ECG,14480,14480,APPROVED,EQUAL
3040827,Bacteria identified in Anal by Culture,Measurement,Lab Test,LOINC,52966-9,AUMC Procedure Order,9197,Perineumkweek afnemen,6,6,APPROVED,EQUAL
4163872,Plain chest X-ray,Procedure,Procedure,SNOMED,399208008,AUMC Procedure Order,7922,X-Thorax,11028,11028,APPROVED,EQUIVALENT
4047393,Maintenance of device,Procedure,Procedure,SNOMED,133909001,AUMC Procedure Order,20393,Opnieuw profiel monitor en alarmen instellen,47013,47013,APPROVED,INEXACT
4218408,Collection of blood specimen for laboratory,Procedure,Procedure,SNOMED,82078001,AUMC Procedure Order,15276,2D Lab. Uitgebreid Dagelijks 6.00u,484,484,APPROVED,EQUAL
4218408,Collection of blood specimen for laboratory,Procedure,Procedure,SNOMED,82078001,AUMC Procedure Order,9209,Diphantoïnespiegel afnemen,211,211,APPROVED,EQUAL
4043669,Aspiration of trachea,Procedure,Procedure,SNOMED,129112001,AUMC Procedure Order,7928,Uitzuigen,1527,1527,APPROVED,EQUAL
0,No matching concept,Metadata,Undefined,None,No matching concept,AUMC Procedure Order,12955,CVVH-citraat Calciumpomp starten,692,692,APPROVED,UNMATCHED
4076776,Application of dressing to pressure injury,Procedure,Procedure,SNOMED,225144007,AUMC Procedure Order,12908,Dec. wondverzorging Hiel Li,24,24,APPROVED,EQUAL
0,No matching concept,Metadata,Undefined,None,No matching concept,AUMC Procedure Order,7949,Filter CVVH wisselen,1376,1376,APPROVED,UNMATCHED
4234911,Assessment of nursing care needs,Procedure,Procedure,SNOMED,440612004,AUMC Procedure Order,15283,Verpl. beloop bijwerken,8179,8179,APPROVED,EQUAL
4218408,Collection of blood specimen for laboratory,Procedure,Procedure,SNOMED,82078001,AUMC Procedure Order,9211,Flucytoïnespiegel afnemen,3,3,APPROVED,EQUAL
4076776,Application of dressing to pressure injury,Procedure,Procedure,SNOMED,225144007,AUMC Procedure Order,12910,Dec. wondverzorging Knie Li,9,9,APPROVED,EQUAL
4300828,Wound care management,Procedure,Procedure,SNOMED,385942004,AUMC Procedure Order,15776,NDT-systeem verschonen,285,285,APPROVED,EQUAL
4300828,Wound care management,Procedure,Procedure,SNOMED,385942004,AUMC Procedure Order,12980,Wondverz. Operatie & Trauma(1),1227,1227,APPROVED,EQUAL
4251737,Ventilator care management,Procedure,Procedure,SNOMED,410210009,AUMC Procedure Order,8002,Beademingsslangen  vervangen,2688,2688,APPROVED,EQUAL
4218408,Collection of blood specimen for laboratory,Procedure,Procedure,SNOMED,82078001,AUMC Procedure Order,9212,Gentamycinespiegel afnemen,275,275,APPROVED,EQUAL
4076776,Application of dressing to pressure injury,Procedure,Procedure,SNOMED,225144007,AUMC Procedure Order,12913,Dec. wondverzorging Oor Li,7,7,APPROVED,EQUAL
4218408,Collection of blood specimen for laboratory,Procedure,Procedure,SNOMED,82078001,AUMC Procedure Order,16051,Lab. Nabepalen,493,493,APPROVED,EQUAL
4300828,Wound care management,Procedure,Procedure,SNOMED,385942004,AUMC Procedure Order,12981,Wondverz. Operatie & Trauma(2),66,66,APPROVED,EQUAL
4300757,Computed tomography,Procedure,Procedure,SNOMED,77477000,AUMC Procedure Order,8029,CTScan,89,89,APPROVED,EQUAL
4218408,Collection of blood specimen for laboratory,Procedure,Procedure,SNOMED,82078001,AUMC Procedure Order,9213,Theophyllinespiegel afnemen,16,16,APPROVED,EQUAL
4210049,Maintenance of thoracic drain,Procedure,Procedure,SNOMED,55628002,AUMC Procedure Order,8030,PleuraSpoelen,29,29,APPROVED,EQUAL
4076776,Application of dressing to pressure injury,Procedure,Procedure,SNOMED,225144007,AUMC Procedure Order,12914,Dec. wondverzorging Oor Re,17,17,APPROVED,EQUAL
4078793,Direct current cardioversion,Procedure,Procedure,SNOMED,180325003,AUMC Procedure Order,16089,Cardioversie 100 J,118,118,APPROVED,EQUAL
4218408,Collection of blood specimen for laboratory,Procedure,Procedure,SNOMED,82078001,AUMC Procedure Order,9214,Tobramycinespiegel afnemen,430,430,APPROVED,EQUAL
4076776,Application of dressing to pressure injury,Procedure,Procedure,SNOMED,225144007,AUMC Procedure Order,12917,Dec. wondverzorging Stuit,429,429,APPROVED,EQUAL
4078793,Direct current cardioversion,Procedure,Procedure,SNOMED,180325003,AUMC Procedure Order,16090,Cardioversie 150 J,10,10,APPROVED,EQUAL
4218408,Collection of blood specimen for laboratory,Procedure,Procedure,SNOMED,82078001,AUMC Procedure Order,8094,Vancomycinespiegel afnemen,2676,2676,APPROVED,EQUAL
4300828,Wound care management,Procedure,Procedure,SNOMED,385942004,AUMC Procedure Order,12983,Wondverz. Dermatologisch & Endogeen(1),381,381,APPROVED,EQUAL
4078793,Direct current cardioversion,Procedure,Procedure,SNOMED,180325003,AUMC Procedure Order,16091,Cardioversie 200 J,22,22,APPROVED,EQUAL
4076776,Application of dressing to pressure injury,Procedure,Procedure,SNOMED,225144007,AUMC Procedure Order,12920,Dec. wondverzorging Tenen Li,32,32,APPROVED,EQUAL
4015189,Microbial culture of sputum,Measurement,Procedure,SNOMED,104173009,AUMC Procedure Order,8097,Sputumkweek afnemen,10397,10397,APPROVED,EQUAL
4218408,Collection of blood specimen for laboratory,Procedure,Procedure,SNOMED,82078001,AUMC Procedure Order,8101,Digoxinespiegel afnemen,155,155,APPROVED,EQUAL
4076776,Application of dressing to pressure injury,Procedure,Procedure,SNOMED,225144007,AUMC Procedure Order,12921,Dec. wondverzorging Tenen Re,21,21,APPROVED,EQUAL
4300828,Wound care management,Procedure,Procedure,SNOMED,385942004,AUMC Procedure Order,12984,Wondverz. Dermatologisch & Endogeen(2),47,47,APPROVED,EQUAL
4021321,Pressure injury assessment,Procedure,Procedure,SNOMED,225393005,AUMC Procedure Order,8109,Decubitus controle,1117,1117,APPROVED,EQUAL
4031504,Wedge pressure determination,Procedure,Procedure,SNOMED,14393002,AUMC Procedure Order,12925,Wedge-druk meten,11,11,APPROVED,EQUAL
4300828,Wound care management,Procedure,Procedure,SNOMED,385942004,AUMC Procedure Order,12985,Wondverz. Dermatologisch & Endogeen(3),3,3,APPROVED,EQUAL
4207916,Family counseling,Procedure,Procedure,SNOMED,311764000,AUMC Procedure Order,8131,Familie gesprek,6429,6429,APPROVED,EQUAL
4218408,Collection of blood specimen for laboratory,Procedure,Procedure,SNOMED,82078001,AUMC Procedure Order,12926,Sildenafil-spiegel afnemen,8,8,APPROVED,EQUAL
4075952,Timed urine collection,Procedure,Procedure,SNOMED,225113003,AUMC Procedure Order,12928,Urine sparen,378,378,APPROVED,EQUAL
4030687,Irrigation of abdominal wall,Procedure,Procedure,SNOMED,238233004,AUMC Procedure Order,8177,Buikwond spoelen,936,936,APPROVED,EQUAL
37115752,Timed stool collection,Procedure,Procedure,SNOMED,732224001,AUMC Procedure Order,12929,Faeces verzamelen,341,341,APPROVED,EQUAL
4300828,Wound care management,Procedure,Procedure,SNOMED,385942004,AUMC Procedure Order,12986,Wondverz  Verbranding/Bevriezing/Etsing/Straling1,38,38,APPROVED,EQUAL
4265034,Giving patient an enema,Procedure,Procedure,SNOMED,61919008,AUMC Procedure Order,12939,Lauwwater klysma geven,230,230,APPROVED,EQUAL
4300828,Wound care management,Procedure,Procedure,SNOMED,385942004,AUMC Procedure Order,12988,Wondverz. Verbranding/Bevriezing/Etsing/Straling3,2,2,APPROVED,EQUAL
4218408,Collection of blood specimen for laboratory,Procedure,Procedure,SNOMED,82078001,AUMC Procedure Order,12954,CVVH-citraat lab. afnemen,12302,12302,APPROVED,INEXACT
4014829,Consultation,Procedure,Procedure,SNOMED,11429006,AUMC Procedure Order,12989,Consult Wondverpleegkundige,238,238,APPROVED,EQUAL
4218408,Collection of blood specimen for laboratory,Procedure,Procedure,SNOMED,82078001,AUMC Procedure Order,12991,SIG lab afnemen,3,3,APPROVED,EQUAL
4261999,Nutrition care management,Procedure,Procedure,SNOMED,410172000,AUMC Procedure Order,13011,X-Opdr. Voeding,3833,3833,APPROVED,EQUAL
44791813,Checking procedure,Procedure,Procedure,SNOMED,299311000000100,AUMC Procedure Order,13021,Gantt-lijst controle,244028,244028,APPROVED,EQUAL
4024958,Throat culture,Measurement,Procedure,SNOMED,117015009,AUMC Procedure Order,13024,SDD Inventarisatiekweken afnemen,3101,3101,APPROVED,EQUAL
4015189,Microbial culture of sputum,Measurement,Procedure,SNOMED,104173009,AUMC Procedure Order,13024,SDD Inventarisatiekweken afnemen,3101,3101,APPROVED,EQUAL
3040827,Bacteria identified in Anal by Culture,Measurement,Lab Test,LOINC,52966-9,AUMC Procedure Order,13024,SDD Inventarisatiekweken afnemen,3101,3101,APPROVED,EQUAL
4128881,Selective decontamination of the digestive tract,Procedure,Procedure,SNOMED,235453002,AUMC Procedure Order,13024,SDD Inventarisatiekweken afnemen,3101,3101,APPROVED,EQUAL
38003762,Registered Wound Care Nurse,Provider,Provider,NUCC,163WW0000X,AUMC Qualifier,9389,Consult Decubitus vpk,421,421,APPROVED,EQUAL
38004492,Occupational Therapy,Provider,Provider,Medicare Specialty,67,AUMC Qualifier,9390,Consult Ergotherapie,168,168,APPROVED,EQUAL
38003625,Mental Health Counselor,Provider,Provider,NUCC,101YM0800X,AUMC Qualifier,9391,Geestelijk verzorger inschakelen,110,110,APPROVED,EQUAL
38004460,Speech Language Pathology,Provider,Provider,Medicare Specialty,15,AUMC Qualifier,9392,Consult Logopedie,138,138,APPROVED,EQUAL
38003684,Dental Hygienist,Provider,Provider,NUCC,124Q00000X,AUMC Qualifier,9393,Consult Mondhygiënist(e),15,15,APPROVED,EQUAL
38003762,Registered Wound Care Nurse,Provider,Provider,NUCC,163WW0000X,AUMC Qualifier,9438,Dec. VPK inschakelen,42,42,APPROVED,EQUAL
38004504,Maxillofacial Surgery,Provider,Physician Specialty,Medicare Specialty,85,AUMC Qualifier,9320,Consult Kaakchirurg,9,9,APPROVED,EQUAL
38004479,Nephrology,Provider,Physician Specialty,Medicare Specialty,39,AUMC Qualifier,9321,Consult Nefroloog,2,2,APPROVED,EQUAL
38004458,Neurology,Provider,Physician Specialty,Medicare Specialty,13,AUMC Qualifier,9301,Consult Neuroloog,43,43,APPROVED,EQUAL
38004451,Cardiology,Provider,Physician Specialty,Medicare Specialty,6,AUMC Qualifier,9302,Consult Cardioloog,13,13,APPROVED,EQUAL
38004449,Otolaryngology,Provider,Physician Specialty,Medicare Specialty,4,AUMC Qualifier,9303,Consult KNO-arts,63,63,APPROVED,EQUAL
38004447,General Surgery,Provider,Physician Specialty,Medicare Specialty,2,AUMC Qualifier,9304,Consult Algemeen Chirurg,56,56,APPROVED,EQUAL
38004497,Cardiac Surgery,Provider,Physician Specialty,Medicare Specialty,78,AUMC Qualifier,9305,Consult Cardiochirurg,3,3,APPROVED,EQUAL
38003836,Pain Anesthesiology,Provider,Physician Specialty,NUCC,207LP2900X,AUMC Qualifier,9394,Pijnteam inschakelen,19,19,APPROVED,EQUAL
38004459,Neurosurgery,Provider,Physician Specialty,Medicare Specialty,14,AUMC Qualifier,9306,Consult Neurochirurg,49,49,APPROVED,EQUAL
38004488,Psychology,Provider,Provider,Medicare Specialty,62,AUMC Qualifier,9396,Consult Psycholoog,17,17,APPROVED,EQUAL
38004455,Gastroenterology,Provider,Physician Specialty,Medicare Specialty,10,AUMC Qualifier,9307,Consult Gastro-enteroloog,24,24,APPROVED,EQUAL
38003738,Registered Infection Control Nurse,Provider,Provider,NUCC,163WI0600X,AUMC Qualifier,9397,Ziekenhuishygiënist(e) inschakelen,1,1,APPROVED,EQUAL
38004469,Psychiatry,Provider,Physician Specialty,Medicare Specialty,26,AUMC Qualifier,9308,Consult Psychiater,84,84,APPROVED,EQUAL
38004472,Pulmonary Disease,Provider,Physician Specialty,Medicare Specialty,29,AUMC Qualifier,9309,Consult Longarts,5,5,APPROVED,EQUAL
38003782,Interpreter,Provider,Provider,NUCC,171R00000X,AUMC Qualifier,9398,Tolk (doventolk) inschakelen,4,4,APPROVED,EQUAL
38004016,Trauma Surgery,Provider,Physician Specialty,NUCC,2086S0127X,AUMC Qualifier,9310,Consult Traumatoloog,40,40,APPROVED,EQUAL
38004496,Vascular Surgery,Provider,Physician Specialty,Medicare Specialty,77,AUMC Qualifier,9311,Consult Vaatchirurg,3,3,APPROVED,EQUAL
38004465,Orthopedic Surgery,Provider,Physician Specialty,Medicare Specialty,20,AUMC Qualifier,9312,Consult Orthopedisch chirurg,2,2,APPROVED,EQUAL
38003690,Registered Dietitian,Provider,Provider,NUCC,133V00000X,AUMC Qualifier,9313,Consult Diëtiste,71,71,APPROVED,EQUAL
4265599,Patient transfer to intensive care unit,Observation,Procedure,SNOMED,397821002,AUMC Qualifier,20161,Transport incidenten formulier invullen,59,59,APPROVED,EQUAL
38004490,Physical Therapist,Provider,Provider,Medicare Specialty,65,AUMC Qualifier,9314,Consult Fysiotherapie,554,554,APPROVED,EQUAL
38004452,Dermatology,Provider,Physician Specialty,Medicare Specialty,7,AUMC Qualifier,9316,Consult Dermatoloog,81,81,APPROVED,EQUAL
38004468,Physical Medicine And Rehabilitation,Provider,Physician Specialty,Medicare Specialty,25,AUMC Qualifier,14136,Consult Revalidatie arts,32,32,APPROVED,EQUAL
38004463,Ophthalmology,Provider,Physician Specialty,Medicare Specialty,18,AUMC Qualifier,9317,Consult Oogarts,14,14,APPROVED,EQUAL
38004474,Urology,Provider,Physician Specialty,Medicare Specialty,34,AUMC Qualifier,9318,Consult Uroloog,14,14,APPROVED,EQUAL
38003902,Gynecology,Provider,Physician Specialty,NUCC,207VG0400X,AUMC Qualifier,9319,Consult Gynaecoloog,73,73,APPROVED,EQUAL
4194653,Irrigation,Procedure,Procedure,SNOMED,67889009,AUMC Qualifier,8030,PleuraSpoelen,29,29,APPROVED,EQUAL
38003762,Registered Wound Care Nurse,Provider,Provider,NUCC,163WW0000X,AUMC Qualifier,12989,Consult Wondverpleegkundige,238,238,APPROVED,EQUAL
4044008,Tracheostomy tube,Device,Physical Object,SNOMED,129121000,AUMC Process,12635,Tracheostoma,1940,1940,APPROVED,EQUAL
763368,Pureed diet,Procedure,Procedure,SNOMED,439121000124106,AUMC Process,15147,Dieet - Gemalen eten,49,49,APPROVED,EQUAL
4162232,Large-bore introducer,Device,Physical Object,SNOMED,398120000,AUMC Process,9614,Sheet Swan Ganz,3529,3529,APPROVED,EQUIVALENT
4224210,Arm sling,Device,Physical Object,SNOMED,334940000,AUMC Process,9431,Arm in draagband,7,7,APPROVED,EQUAL
4262295,Pulmonary artery catheter,Device,Physical Object,SNOMED,397755005,AUMC Process,9175,Swan Ganz Subclavia,370,370,APPROVED,EQUAL
4119547,Wound drain,Device,Physical Object,SNOMED,258646005,AUMC Process,9400,Wonddrain 2,2387,2387,APPROVED,EQUAL
4179206,Central venous catheter,Device,Physical Object,SNOMED,52124006,AUMC Process,9167,Trilumen Subclavia,2086,2086,APPROVED,EQUIVALENT
0,No matching concept,Metadata,Undefined,None,No matching concept,AUMC Process,13483,PAC-PiCCO monitoring,157,157,APPROVED,UNMATCHED
763071,Clear liquid diet,Procedure,Procedure,SNOMED,435741000124103,AUMC Process,15145,Dieet - Streng vloeibaar,541,541,APPROVED,EQUAL
4056973,Dietary regime,Procedure,Procedure,SNOMED,182922004,AUMC Process,15144,Dieet - 40cc/uur,207,207,APPROVED,EQUAL
4040907,External fixation device,Device,Physical Object,SNOMED,118383002,AUMC Process,13810,Fixatuur externe bekken,46,46,APPROVED,EQUAL
607086,Positive pressure ventilation,Procedure,Procedure,SNOMED,1149092001,AUMC Process,9671,CPAP,2953,2953,APPROVED,EQUAL
45768095,Intravascular perfusion catheter,Device,Physical Object,SNOMED,705929008,AUMC Process,21093,Bypass canule (art femoralis),1,1,APPROVED,EQUIVALENT
45772284,Tracheostomy tube speech valve,Device,Physical Object,SNOMED,465186000,AUMC Process,15738,Spreekklep,435,435,APPROVED,EQUAL
45762769,Intracranial pressure monitor,Device,Physical Object,SNOMED,469582003,AUMC Process,13009,Parenchymdrain,24,24,APPROVED,EQUIVALENT
4118298,Arterial catheter,Device,Physical Object,SNOMED,303727009,AUMC Process,10619,Arterielijn Ulnaris,73,73,APPROVED,EQUAL
4179206,Central venous catheter,Device,Physical Object,SNOMED,52124006,AUMC Process,9166,Trilumen Jugularis,10578,10578,APPROVED,EQUIVALENT
