itemid,item,item_en,vocabulary_id,vocabulary_concept_code,vocabulary_concept_name,abbreviation,categoryid,category,category_en,ordercategoryid,ordercategory,islabresult,valueid,value,unitid,unit,ucum_code,low_normal_value,high_normal_value,expected_min_value,expected_max_value,table,count,count_validated
17000,APACHE IV Non-operative genitourinary,,,,,APACHE IV Non-operative genitourinary,706,APACHE IV Diagnosen,,,,0.0,9.0,Renal obstruction,,,,,,,,listitems,15,15.0
17001,APACHEIV  Non-operative haematological,,,,,APACHEIV  Non-operative haematological,706,APACHE IV Diagnosen,,,,0.0,1.0,Anemia,,,,,,,,listitems,8,8.0
17001,APACHEIV  Non-operative haematological,,,,,APACHEIV  Non-operative haematological,706,APACHE IV Diagnosen,,,,0.0,3.0,Coagulopathy,,,,,,,,listitems,10,10.0
17001,APACHEIV  Non-operative haematological,,,,,APACHEIV  Non-operative haematological,706,APACHE IV Diagnosen,,,,0.0,4.0,"Hematologic medical, other",,,,,,,,listitems,31,31.0
17001,APACHEIV  Non-operative haematological,,,,,APACHEIV  Non-operative haematological,706,APACHE IV Diagnosen,,,,0.0,5.0,"Leukemia, acute lymphocytic",,,,,,,,listitems,6,6.0
17001,APACHEIV  Non-operative haematological,,,,,APACHEIV  Non-operative haematological,706,APACHE IV Diagnosen,,,,0.0,6.0,"Leukemia, acute myelocytic",,,,,,,,listitems,32,32.0
17001,APACHEIV  Non-operative haematological,,,,,APACHEIV  Non-operative haematological,706,APACHE IV Diagnosen,,,,0.0,7.0,"Leukemia, chronic lymphocytic",,,,,,,,listitems,7,7.0
17001,APACHEIV  Non-operative haematological,,,,,APACHEIV  Non-operative haematological,706,APACHE IV Diagnosen,,,,0.0,8.0,"Leukemia, chronic myelocytic",,,,,,,,listitems,3,3.0
17001,APACHEIV  Non-operative haematological,,,,,APACHEIV  Non-operative haematological,706,APACHE IV Diagnosen,,,,0.0,9.0,"Leukemia, other",,,,,,,,listitems,5,5.0
17001,APACHEIV  Non-operative haematological,,,,,APACHEIV  Non-operative haematological,706,APACHE IV Diagnosen,,,,0.0,10.0,"Lymphoma, Hodgkins",,,,,,,,listitems,3,3.0
17001,APACHEIV  Non-operative haematological,,,,,APACHEIV  Non-operative haematological,706,APACHE IV Diagnosen,,,,0.0,11.0,"Lymphoma, non-Hodgkins",,,,,,,,listitems,15,15.0
17001,APACHEIV  Non-operative haematological,,,,,APACHEIV  Non-operative haematological,706,APACHE IV Diagnosen,,,,0.0,12.0,Neutropenia,,,,,,,,listitems,5,5.0
17001,APACHEIV  Non-operative haematological,,,,,APACHEIV  Non-operative haematological,706,APACHE IV Diagnosen,,,,0.0,13.0,Pancytopenia,,,,,,,,listitems,16,16.0
17001,APACHEIV  Non-operative haematological,,,,,APACHEIV  Non-operative haematological,706,APACHE IV Diagnosen,,,,0.0,14.0,Sickle cell crisis,,,,,,,,listitems,1,1.0
17002,APACHEIV  Non-operative metabolic,,,,,APACHEIV  Non-operative metabolic,706,APACHE IV Diagnosen,,,,0.0,1.0,Acid-base electrolyte disturbance,,,,,,,,listitems,69,69.0
17002,APACHEIV  Non-operative metabolic,,,,,APACHEIV  Non-operative metabolic,706,APACHE IV Diagnosen,,,,0.0,4.0,Diabetic hyperglycemic hyperosmolar nonketotic coma (HHNC),,,,,,,,listitems,9,9.0
17002,APACHEIV  Non-operative metabolic,,,,,APACHEIV  Non-operative metabolic,706,APACHE IV Diagnosen,,,,0.0,5.0,Diabetic ketoacidosis,,,,,,,,listitems,45,45.0
17002,APACHEIV  Non-operative metabolic,,,,,APACHEIV  Non-operative metabolic,706,APACHE IV Diagnosen,,,,0.0,7.0,Hyperthermia,,,,,,,,listitems,3,3.0
17002,APACHEIV  Non-operative metabolic,,,,,APACHEIV  Non-operative metabolic,706,APACHE IV Diagnosen,,,,0.0,8.0,Hyperthyroid storm/crisis,,,,,,,,listitems,2,2.0
17002,APACHEIV  Non-operative metabolic,,,,,APACHEIV  Non-operative metabolic,706,APACHE IV Diagnosen,,,,0.0,9.0,Hypoglycemia,,,,,,,,listitems,26,26.0
17002,APACHEIV  Non-operative metabolic,,,,,APACHEIV  Non-operative metabolic,706,APACHE IV Diagnosen,,,,0.0,10.0,Hypothermia,,,,,,,,listitems,15,15.0
17002,APACHEIV  Non-operative metabolic,,,,,APACHEIV  Non-operative metabolic,706,APACHE IV Diagnosen,,,,0.0,12.0,"Metabolic/endocrine medical, other",,,,,,,,listitems,122,122.0
17003,APACHEIV Non-operative musculo-skeletal,,,,,APACHEIV Non-operative musculo-skeletal,706,APACHE IV Diagnosen,,,,0.0,2.0,"Arthritis, septic",,,,,,,,listitems,6,6.0
17003,APACHEIV Non-operative musculo-skeletal,,,,,APACHEIV Non-operative musculo-skeletal,706,APACHE IV Diagnosen,,,,0.0,4.0,Cellulitis and localized soft tissue infections,,,,,,,,listitems,17,17.0
17003,APACHEIV Non-operative musculo-skeletal,,,,,APACHEIV Non-operative musculo-skeletal,706,APACHE IV Diagnosen,,,,0.0,7.0,"Musculoskeletal medical, other",,,,,,,,listitems,12,12.0
17004,APACHEIV Non-operative neurologic,,,,,APACHEIV Non-operative neurologic,706,APACHE IV Diagnosen,,,,0.0,1.0,"Abscess, neurologic",,,,,,,,listitems,4,4.0
17004,APACHEIV Non-operative neurologic,,,,,APACHEIV Non-operative neurologic,706,APACHE IV Diagnosen,,,,0.0,3.0,"Coma/change in level of consciousness (for hepatic see GI, for diabetic see",,,,,,,,listitems,133,133.0
17004,APACHEIV Non-operative neurologic,,,,,APACHEIV Non-operative neurologic,706,APACHE IV Diagnosen,,,,0.0,4.0,"CVA, cerebrovascular accident/stroke",,,,,,,,listitems,117,117.0
17004,APACHEIV Non-operative neurologic,,,,,APACHEIV Non-operative neurologic,706,APACHE IV Diagnosen,,,,0.0,5.0,Drug withdrawal,,,,,,,,listitems,13,13.0
17004,APACHEIV Non-operative neurologic,,,,,APACHEIV Non-operative neurologic,706,APACHE IV Diagnosen,,,,0.0,6.0,Encephalitis,,,,,,,,listitems,23,23.0
17004,APACHEIV Non-operative neurologic,,,,,APACHEIV Non-operative neurologic,706,APACHE IV Diagnosen,,,,0.0,7.0,Encephalopathies (excluding hepatic),,,,,,,,listitems,15,15.0
17004,APACHEIV Non-operative neurologic,,,,,APACHEIV Non-operative neurologic,706,APACHE IV Diagnosen,,,,0.0,8.0,Guillian-Barre syndrome,,,,,,,,listitems,18,18.0
17004,APACHEIV Non-operative neurologic,,,,,APACHEIV Non-operative neurologic,706,APACHE IV Diagnosen,,,,0.0,9.0,"Hematoma, epidural",,,,,,,,listitems,19,19.0
17004,APACHEIV Non-operative neurologic,,,,,APACHEIV Non-operative neurologic,706,APACHE IV Diagnosen,,,,0.0,10.0,"Hematoma, subdural",,,,,,,,listitems,75,75.0
17004,APACHEIV Non-operative neurologic,,,,,APACHEIV Non-operative neurologic,706,APACHE IV Diagnosen,,,,0.0,11.0,"Hemorrhage/hematoma, intracranial",,,,,,,,listitems,169,169.0
17004,APACHEIV Non-operative neurologic,,,,,APACHEIV Non-operative neurologic,706,APACHE IV Diagnosen,,,,0.0,12.0,"Hydrocephalus, obstructive",,,,,,,,listitems,2,2.0
17004,APACHEIV Non-operative neurologic,,,,,APACHEIV Non-operative neurologic,706,APACHE IV Diagnosen,,,,0.0,13.0,Meningitis,,,,,,,,listitems,43,43.0
17004,APACHEIV Non-operative neurologic,,,,,APACHEIV Non-operative neurologic,706,APACHE IV Diagnosen,,,,0.0,14.0,Myasthenia gravis,,,,,,,,listitems,19,19.0
17004,APACHEIV Non-operative neurologic,,,,,APACHEIV Non-operative neurologic,706,APACHE IV Diagnosen,,,,0.0,15.0,"Neoplasm, neurologic",,,,,,,,listitems,36,36.0
17004,APACHEIV Non-operative neurologic,,,,,APACHEIV Non-operative neurologic,706,APACHE IV Diagnosen,,,,0.0,16.0,"Neurologic medical, other",,,,,,,,listitems,106,106.0
17004,APACHEIV Non-operative neurologic,,,,,APACHEIV Non-operative neurologic,706,APACHE IV Diagnosen,,,,0.0,17.0,"Neuromuscular medical, other",,,,,,,,listitems,13,13.0
17004,APACHEIV Non-operative neurologic,,,,,APACHEIV Non-operative neurologic,706,APACHE IV Diagnosen,,,,0.0,18.0,Nontraumatic coma due to anoxia/ischemia,,,,,,,,listitems,8,8.0
17004,APACHEIV Non-operative neurologic,,,,,APACHEIV Non-operative neurologic,706,APACHE IV Diagnosen,,,,0.0,19.0,"Overdose, alcohols (bethanol, methanol, ethylene glycol)",,,,,,,,listitems,23,23.0
17004,APACHEIV Non-operative neurologic,,,,,APACHEIV Non-operative neurologic,706,APACHE IV Diagnosen,,,,0.0,20.0,"Overdose, analgesic (aspirin, cetaminophen)",,,,,,,,listitems,7,7.0
17004,APACHEIV Non-operative neurologic,,,,,APACHEIV Non-operative neurologic,706,APACHE IV Diagnosen,,,,0.0,21.0,"Overdose, antidepressants (cyclic, lithium)",,,,,,,,listitems,38,38.0
17004,APACHEIV Non-operative neurologic,,,,,APACHEIV Non-operative neurologic,706,APACHE IV Diagnosen,,,,0.0,22.0,"Overdose, other toxin, poison or drug",,,,,,,,listitems,54,54.0
17004,APACHEIV Non-operative neurologic,,,,,APACHEIV Non-operative neurologic,706,APACHE IV Diagnosen,,,,0.0,23.0,"Overdose, sedatives, hypnotics, antipsychotics, benzodiazepines",,,,,,,,listitems,84,84.0
17004,APACHEIV Non-operative neurologic,,,,,APACHEIV Non-operative neurologic,706,APACHE IV Diagnosen,,,,0.0,24.0,"Overdose, street drugs (opiates, cocaine, amphetamine)",,,,,,,,listitems,63,63.0
17004,APACHEIV Non-operative neurologic,,,,,APACHEIV Non-operative neurologic,706,APACHE IV Diagnosen,,,,0.0,25.0,"Poisoning, carbon monoxide, arsenic, cyanide",,,,,,,,listitems,1,1.0
17004,APACHEIV Non-operative neurologic,,,,,APACHEIV Non-operative neurologic,706,APACHE IV Diagnosen,,,,0.0,26.0,Seizures (primary-no structural brain disease),,,,,,,,listitems,179,179.0
17004,APACHEIV Non-operative neurologic,,,,,APACHEIV Non-operative neurologic,706,APACHE IV Diagnosen,,,,0.0,27.0,Subarachnoid hemorrhage/arteriovenous malformation,,,,,,,,listitems,4,4.0
17004,APACHEIV Non-operative neurologic,,,,,APACHEIV Non-operative neurologic,706,APACHE IV Diagnosen,,,,0.0,28.0,Subarachnoid hemorrhage/intracranial aneurysm,,,,,,,,listitems,13,13.0
17005,APACHEIV Non-operative respiratory,,,,,APACHEIV Non-operative respiratory,706,APACHE IV Diagnosen,,,,0.0,1.0,"Apnea, sleep",,,,,,,,listitems,19,19.0
17005,APACHEIV Non-operative respiratory,,,,,APACHEIV Non-operative respiratory,706,APACHE IV Diagnosen,,,,0.0,2.0,"ARDS-adult respiratory distress syndrome, non-cardiogenic pulmonary edema",,,,,,,,listitems,32,32.0
17005,APACHEIV Non-operative respiratory,,,,,APACHEIV Non-operative respiratory,706,APACHE IV Diagnosen,,,,0.0,3.0,"Arrest, respiratory (without cardiac arrest)",,,,,,,,listitems,45,45.0
17005,APACHEIV Non-operative respiratory,,,,,APACHEIV Non-operative respiratory,706,APACHE IV Diagnosen,,,,0.0,4.0,Asthma,,,,,,,,listitems,18,18.0
17005,APACHEIV Non-operative respiratory,,,,,APACHEIV Non-operative respiratory,706,APACHE IV Diagnosen,,,,0.0,5.0,Atelectasis,,,,,,,,listitems,48,48.0
17005,APACHEIV Non-operative respiratory,,,,,APACHEIV Non-operative respiratory,706,APACHE IV Diagnosen,,,,0.0,6.0,"Cancer, laryngeal",,,,,,,,listitems,10,10.0
17005,APACHEIV Non-operative respiratory,,,,,APACHEIV Non-operative respiratory,706,APACHE IV Diagnosen,,,,0.0,7.0,"Cancer, lung",,,,,,,,listitems,31,31.0
17005,APACHEIV Non-operative respiratory,,,,,APACHEIV Non-operative respiratory,706,APACHE IV Diagnosen,,,,0.0,8.0,"Cancer, oral",,,,,,,,listitems,3,3.0
17005,APACHEIV Non-operative respiratory,,,,,APACHEIV Non-operative respiratory,706,APACHE IV Diagnosen,,,,0.0,9.0,"Effusions, pleural",,,,,,,,listitems,62,62.0
17005,APACHEIV Non-operative respiratory,,,,,APACHEIV Non-operative respiratory,706,APACHE IV Diagnosen,,,,0.0,10.0,"Embolus, pulmonary",,,,,,,,listitems,110,110.0
17005,APACHEIV Non-operative respiratory,,,,,APACHEIV Non-operative respiratory,706,APACHE IV Diagnosen,,,,0.0,11.0,Emphysema/bronchitis,,,,,,,,listitems,104,104.0
17005,APACHEIV Non-operative respiratory,,,,,APACHEIV Non-operative respiratory,706,APACHE IV Diagnosen,,,,0.0,12.0,"Hemorrhage/hemoptysis, pulmonary",,,,,,,,listitems,75,75.0
17005,APACHEIV Non-operative respiratory,,,,,APACHEIV Non-operative respiratory,706,APACHE IV Diagnosen,,,,0.0,13.0,Hemothorax,,,,,,,,listitems,17,17.0
17005,APACHEIV Non-operative respiratory,,,,,APACHEIV Non-operative respiratory,706,APACHE IV Diagnosen,,,,0.0,14.0,"Hypertension-pulmonary, primary/idiopathic",,,,,,,,listitems,22,22.0
17005,APACHEIV Non-operative respiratory,,,,,APACHEIV Non-operative respiratory,706,APACHE IV Diagnosen,,,,0.0,15.0,Near drowning accident,,,,,,,,listitems,8,8.0
17005,APACHEIV Non-operative respiratory,,,,,APACHEIV Non-operative respiratory,706,APACHE IV Diagnosen,,,,0.0,16.0,"Obstruction-airway (acute epiglottitis, post-extubation edema, foreign body, etc.)",,,,,,,,listitems,127,127.0
17005,APACHEIV Non-operative respiratory,,,,,APACHEIV Non-operative respiratory,706,APACHE IV Diagnosen,,,,0.0,17.0,"Pneumonia, aspiration",,,,,,,,listitems,143,143.0
17005,APACHEIV Non-operative respiratory,,,,,APACHEIV Non-operative respiratory,706,APACHE IV Diagnosen,,,,0.0,18.0,"Pneumonia, bacterial",,,,,,,,listitems,479,479.0
17005,APACHEIV Non-operative respiratory,,,,,APACHEIV Non-operative respiratory,706,APACHE IV Diagnosen,,,,0.0,19.0,"Pneumonia, fungal",,,,,,,,listitems,17,17.0
17005,APACHEIV Non-operative respiratory,,,,,APACHEIV Non-operative respiratory,706,APACHE IV Diagnosen,,,,0.0,20.0,"Pneumonia, other",,,,,,,,listitems,153,153.0
17005,APACHEIV Non-operative respiratory,,,,,APACHEIV Non-operative respiratory,706,APACHE IV Diagnosen,,,,0.0,21.0,"Pneumonia, parasitic (i.e. Pneumocystis pneumonia)",,,,,,,,listitems,3,3.0
17005,APACHEIV Non-operative respiratory,,,,,APACHEIV Non-operative respiratory,706,APACHE IV Diagnosen,,,,0.0,22.0,"Pneumonia, viral",,,,,,,,listitems,47,47.0
17005,APACHEIV Non-operative respiratory,,,,,APACHEIV Non-operative respiratory,706,APACHE IV Diagnosen,,,,0.0,23.0,Pneumothorax,,,,,,,,listitems,57,57.0
17005,APACHEIV Non-operative respiratory,,,,,APACHEIV Non-operative respiratory,706,APACHE IV Diagnosen,,,,0.0,24.0,"Respiratory- medical, other",,,,,,,,listitems,278,278.0
17005,APACHEIV Non-operative respiratory,,,,,APACHEIV Non-operative respiratory,706,APACHE IV Diagnosen,,,,0.0,25.0,"Restrictive lung disease (i.e. sarcoidosis, pulmonary fibrosis)",,,,,,,,listitems,31,31.0
17005,APACHEIV Non-operative respiratory,,,,,APACHEIV Non-operative respiratory,706,APACHE IV Diagnosen,,,,0.0,26.0,Smoke inhalation,,,,,,,,listitems,20,20.0
17005,APACHEIV Non-operative respiratory,,,,,APACHEIV Non-operative respiratory,706,APACHE IV Diagnosen,,,,0.0,27.0,Weaning from mechanical ventilation (transfer from other unit or hospital only),,,,,,,,listitems,12,12.0
17006,APACHEIV Non-operative transplant,,,,,APACHEIV Non-operative transplant,706,APACHE IV Diagnosen,,,,0.0,1.0,"Bone marrow transplant, non operative admission",,,,,,,,listitems,3,3.0
17006,APACHEIV Non-operative transplant,,,,,APACHEIV Non-operative transplant,706,APACHE IV Diagnosen,,,,0.0,4.0,"Kidney transplant, non operative admission",,,,,,,,listitems,4,4.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,1.0,Abdomen only trauma,,,,,,,,listitems,34,34.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,2.0,Abdomen/extremity trauma,,,,,,,,listitems,1,1.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,3.0,Abdomen/face trauma,,,,,,,,listitems,2,2.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,4.0,Abdomen/multiple trauma,,,,,,,,listitems,6,6.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,5.0,Abdomen/pelvis trauma,,,,,,,,listitems,2,2.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,6.0,Abdomen/spinal trauma,,,,,,,,listitems,3,3.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,7.0,Chest/abdomen trauma,,,,,,,,listitems,38,38.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,8.0,Chest/extremity trauma,,,,,,,,listitems,20,20.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,9.0,Chest/face trauma,,,,,,,,listitems,26,26.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,10.0,Chest/multiple trauma,,,,,,,,listitems,81,81.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,11.0,Chest/pelvis trauma,,,,,,,,listitems,3,3.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,12.0,Chest/spinal trauma,,,,,,,,listitems,45,45.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,13.0,Chest/thorax only trauma,,,,,,,,listitems,118,118.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,14.0,Extremity only trauma,,,,,,,,listitems,5,5.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,15.0,Extremity/face trauma,,,,,,,,listitems,2,2.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,16.0,Extremity/multiple trauma,,,,,,,,listitems,9,9.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,17.0,Face only trauma,,,,,,,,listitems,10,10.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,18.0,Face/multiple trauma,,,,,,,,listitems,13,13.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,19.0,Head (CNS) only trauma,,,,,,,,listitems,90,90.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,20.0,Head/abdomen trauma,,,,,,,,listitems,3,3.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,21.0,Head/chest trauma,,,,,,,,listitems,51,51.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,22.0,Head/extremity trauma,,,,,,,,listitems,19,19.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,23.0,Head/face trauma,,,,,,,,listitems,28,28.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,24.0,Head/multiple trauma,,,,,,,,listitems,53,53.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,25.0,Head/pelvis trauma,,,,,,,,listitems,6,6.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,26.0,Head/spinal trauma,,,,,,,,listitems,18,18.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,27.0,Pelvis/extremity trauma,,,,,,,,listitems,1,1.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,28.0,Pelvis/face trauma,,,,,,,,listitems,1,1.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,29.0,Pelvis/hip only trauma,,,,,,,,listitems,2,2.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,30.0,Pelvis/multiple trauma,,,,,,,,listitems,2,2.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,32.0,Spinal cord only trauma,,,,,,,,listitems,17,17.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,33.0,Spinal/extremity trauma,,,,,,,,listitems,9,9.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,34.0,Spinal/face trauma,,,,,,,,listitems,9,9.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,35.0,Spinal/multiple trauma,,,,,,,,listitems,22,22.0
17007,APACHEIV Non-operative trauma,,,,,APACHEIV Non-operative trauma,706,APACHE IV Diagnosen,,,,0.0,36.0,"Trauma medical, other",,,,,,,,listitems,29,29.0
17008,APACHEIV Post-operative cardiovascular,,,,,APACHEIV Post-operative cardiovascular,706,APACHE IV Diagnosen,,,,0.0,2.0,"Aneurysm repair, ventricular",,,,,,,,listitems,5,5.0
17008,APACHEIV Post-operative cardiovascular,,,,,APACHEIV Post-operative cardiovascular,706,APACHE IV Diagnosen,,,,0.0,3.0,"Aneurysm, abdominal aortic",,,,,,,,listitems,189,189.0
17008,APACHEIV Post-operative cardiovascular,,,,,APACHEIV Post-operative cardiovascular,706,APACHE IV Diagnosen,,,,0.0,4.0,"Aneurysm, abdominal aortic; with dissection",,,,,,,,listitems,29,29.0
17008,APACHEIV Post-operative cardiovascular,,,,,APACHEIV Post-operative cardiovascular,706,APACHE IV Diagnosen,,,,0.0,5.0,"Aneurysm, abdominal aortic; with rupture",,,,,,,,listitems,115,115.0
17008,APACHEIV Post-operative cardiovascular,,,,,APACHEIV Post-operative cardiovascular,706,APACHE IV Diagnosen,,,,0.0,6.0,"Aneurysm, thoracic aortic",,,,,,,,listitems,181,181.0
17008,APACHEIV Post-operative cardiovascular,,,,,APACHEIV Post-operative cardiovascular,706,APACHE IV Diagnosen,,,,0.0,7.0,"Aneurysm, thoracic aortic; with dissection",,,,,,,,listitems,154,154.0
17008,APACHEIV Post-operative cardiovascular,,,,,APACHEIV Post-operative cardiovascular,706,APACHE IV Diagnosen,,,,0.0,8.0,"Aneurysm, thoracic aortic; with rupture",,,,,,,,listitems,18,18.0
17008,APACHEIV Post-operative cardiovascular,,,,,APACHEIV Post-operative cardiovascular,706,APACHE IV Diagnosen,,,,0.0,9.0,"Aneurysms, repair of other (except ventricular)",,,,,,,,listitems,31,31.0
17008,APACHEIV Post-operative cardiovascular,,,,,APACHEIV Post-operative cardiovascular,706,APACHE IV Diagnosen,,,,0.0,10.0,Aortic and Mitral valve replacement,,,,,,,,listitems,74,74.0
17008,APACHEIV Post-operative cardiovascular,,,,,APACHEIV Post-operative cardiovascular,706,APACHE IV Diagnosen,,,,0.0,11.0,Aortic valve replacement (isolated),,,,,,,,listitems,875,875.0
17008,APACHEIV Post-operative cardiovascular,,,,,APACHEIV Post-operative cardiovascular,706,APACHE IV Diagnosen,,,,0.0,12.0,Atrial Septal Defect (ASD) Repair,,,,,,,,listitems,5,5.0
17008,APACHEIV Post-operative cardiovascular,,,,,APACHEIV Post-operative cardiovascular,706,APACHE IV Diagnosen,,,,0.0,13.0,"CABG alone, coronary artery bypass grafting",,,,,,,,listitems,3354,3354.0
17008,APACHEIV Post-operative cardiovascular,,,,,APACHEIV Post-operative cardiovascular,706,APACHE IV Diagnosen,,,,0.0,14.0,"CABG alone, redo",,,,,,,,listitems,37,37.0
17008,APACHEIV Post-operative cardiovascular,,,,,APACHEIV Post-operative cardiovascular,706,APACHE IV Diagnosen,,,,0.0,15.0,CABG redo with other operation,,,,,,,,listitems,5,5.0
17008,APACHEIV Post-operative cardiovascular,,,,,APACHEIV Post-operative cardiovascular,706,APACHE IV Diagnosen,,,,0.0,16.0,CABG redo with valve repair/replacement,,,,,,,,listitems,76,76.0
17008,APACHEIV Post-operative cardiovascular,,,,,APACHEIV Post-operative cardiovascular,706,APACHE IV Diagnosen,,,,0.0,17.0,CABG with aortic valve replacement,,,,,,,,listitems,493,493.0
17008,APACHEIV Post-operative cardiovascular,,,,,APACHEIV Post-operative cardiovascular,706,APACHE IV Diagnosen,,,,0.0,18.0,CABG with double valve repair/replacement,,,,,,,,listitems,29,29.0
17008,APACHEIV Post-operative cardiovascular,,,,,APACHEIV Post-operative cardiovascular,706,APACHE IV Diagnosen,,,,0.0,19.0,CABG with mitral valve repair,,,,,,,,listitems,117,117.0
17008,APACHEIV Post-operative cardiovascular,,,,,APACHEIV Post-operative cardiovascular,706,APACHE IV Diagnosen,,,,0.0,20.0,CABG with mitral valve replacement,,,,,,,,listitems,40,40.0
